timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,fish,25-34,2015,participation rate,0.0432286038323439,age,GA,Southeast,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.045670617022422824,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.043589062963451414,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.04362088668155724,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.043743049370691,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.04242303073989576,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.044289932544123674,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.043165446832948706,age,GA,Southeast,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.04595894659182321,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.048001234119491594,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.04721200362156724,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.04675788976602161,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.04560302359566276,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.047194203414328,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.046754555138415047,age,GA,Southeast,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.049667563186967766,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2010,participation rate,0.048716626559527756,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2011,participation rate,0.047589180278032044,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2012,participation rate,0.04639384749939258,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2013,participation rate,0.04624627763504373,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2014,participation rate,0.04734417791529197,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2015,participation rate,0.04721692814238938,age,GA,Southeast,NONE,NA
mid-year,fish,55-64,2016,participation rate,0.05049448908575918,age,GA,Southeast,NONE,NA
mid-year,fish,all,2010,participation rate,0.04334040000612315,all,GA,Southeast,NONE,NA
mid-year,fish,all,2011,participation rate,0.04340995537840128,all,GA,Southeast,NONE,NA
mid-year,fish,all,2012,participation rate,0.04352531546274223,all,GA,Southeast,NONE,NA
mid-year,fish,all,2013,participation rate,0.042706118442829226,all,GA,Southeast,NONE,NA
mid-year,fish,all,2014,participation rate,0.04448235373430483,all,GA,Southeast,NONE,NA
mid-year,fish,all,2015,participation rate,0.04365295952087758,all,GA,Southeast,NONE,NA
mid-year,fish,all,2016,participation rate,0.04646731841065797,all,GA,Southeast,NONE,NA
mid-year,fish,female,2010,participation rate,0.019950118590802104,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2011,participation rate,0.020375716122630286,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2012,participation rate,0.020849002511518413,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2013,participation rate,0.020578971191679382,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2014,participation rate,0.022156700565914244,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2015,participation rate,0.021699920700910105,gender,GA,Southeast,NONE,NA
mid-year,fish,female,2016,participation rate,0.023462281078282528,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2010,participation rate,0.06760497435775203,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2011,participation rate,0.06730936100534107,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2012,participation rate,0.0670613450219785,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2013,participation rate,0.06569129626600652,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2014,participation rate,0.06770468739694739,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2015,participation rate,0.06649009706667135,gender,GA,Southeast,NONE,NA
mid-year,fish,male,2016,participation rate,0.07047052444326371,gender,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2010,participation rate,0.0043642356026642815,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2011,participation rate,0.004742634895232242,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2012,participation rate,0.004842442237344141,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2013,participation rate,0.0052500969488202594,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2014,participation rate,0.00526003745753665,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2015,participation rate,0.005568640696872505,age,GA,Southeast,NONE,NA
mid-year,hunt,18-24,2016,participation rate,0.0062154459233381785,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2010,participation rate,0.005956353338474935,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2011,participation rate,0.006429970110670563,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2012,participation rate,0.006703918501548999,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2013,participation rate,0.006911664190254349,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2014,participation rate,0.007078022552652145,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2015,participation rate,0.007484638537687319,age,GA,Southeast,NONE,NA
mid-year,hunt,25-34,2016,participation rate,0.007827116484094968,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2010,participation rate,0.006581943699131561,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2011,participation rate,0.006915329005881115,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2012,participation rate,0.006979337933111369,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2013,participation rate,0.007018357720175546,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2014,participation rate,0.007318263119292906,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2015,participation rate,0.007759441145266894,age,GA,Southeast,NONE,NA
mid-year,hunt,35-44,2016,participation rate,0.008126369926152751,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2010,participation rate,0.0076726199213286005,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2011,participation rate,0.007802837178614953,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2012,participation rate,0.00753174850333226,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2013,participation rate,0.007287918898253116,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2014,participation rate,0.007621516073496056,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2015,participation rate,0.008107389527244758,age,GA,Southeast,NONE,NA
mid-year,hunt,45-54,2016,participation rate,0.008403239273055464,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2010,participation rate,0.008371660876058966,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2011,participation rate,0.008508274278853818,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2012,participation rate,0.008326350572144522,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2013,participation rate,0.008311916420108565,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2014,participation rate,0.008633982964393036,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2015,participation rate,0.009444402248741464,age,GA,Southeast,NONE,NA
mid-year,hunt,55-64,2016,participation rate,0.009859160879504544,age,GA,Southeast,NONE,NA
mid-year,hunt,all,2010,participation rate,0.006633752828488465,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2011,participation rate,0.006934509944747252,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2012,participation rate,0.006936090939287721,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2013,participation rate,0.007001701651423128,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2014,participation rate,0.007240715887819354,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2015,participation rate,0.007734258213013626,all,GA,Southeast,NONE,NA
mid-year,hunt,all,2016,participation rate,0.008140359175662403,all,GA,Southeast,NONE,NA
mid-year,hunt,female,2010,participation rate,0.0011987141249749568,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2011,participation rate,0.0012876355551686897,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2012,participation rate,0.0013637204894558347,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2013,participation rate,0.0013875238893200656,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2014,participation rate,0.0014371465418520084,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2015,participation rate,0.0016545724766894323,gender,GA,Southeast,NONE,NA
mid-year,hunt,female,2016,participation rate,0.0017871883474025651,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2010,participation rate,0.012271944964090611,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2011,participation rate,0.01279348102090745,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2012,participation rate,0.012719724103301711,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2013,participation rate,0.012833581953397469,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2014,participation rate,0.013277377963048282,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2015,participation rate,0.014058786700129096,gender,GA,Southeast,NONE,NA
mid-year,hunt,male,2016,participation rate,0.014769188598879641,gender,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2010,participation rate,0.044106168561162735,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2011,participation rate,0.04402560174145751,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2012,participation rate,0.04417701699067923,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2013,participation rate,0.04342570270407444,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participation rate,0.04518154701413817,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participation rate,0.044298452230114686,residency,GA,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participation rate,0.0470358240279857,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2010,participation rate,0.04334040000612315,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2011,participation rate,0.04340995537840128,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2012,participation rate,0.04352531546274223,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2013,participation rate,0.042706118442829226,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2014,participation rate,0.04448235373430483,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2015,participation rate,0.04365295952087758,residency,GA,Southeast,NONE,NA
mid-year,fish,resident,2016,participation rate,0.04646731841065797,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2010,participation rate,0.006633752828488465,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2011,participation rate,0.006934509944747252,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2012,participation rate,0.006936090939287721,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2013,participation rate,0.007001701651423128,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2014,participation rate,0.007240715887819354,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2015,participation rate,0.007734258213013626,residency,GA,Southeast,NONE,NA
mid-year,hunt,resident,2016,participation rate,0.008140359175662403,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2010,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2011,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2012,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2013,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2010,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2011,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2012,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2013,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2014,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2015,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,fish,nonresident,2016,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2010,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2011,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2012,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2013,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2014,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2015,participation rate,0,residency,GA,Southeast,NONE,NA
mid-year,hunt,nonresident,2016,participation rate,0,residency,GA,Southeast,NONE,NA
