timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,all_sports,all,2015,participation rate,0.23934237958666787,all,WI,Midwest,NONE,NA
mid-year,all_sports,female,2009,participation rate,0.14048045263960107,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.13720763408923806,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.12908814766225668,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.14248024329446707,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.13139776572821235,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.13277462214369934,gender,WI,Midwest,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.13810901522089292,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2009,participation rate,0.3716737559861938,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.35901854215198203,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.33764048607509056,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.3574469573803041,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.3343732258109032,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.3290148943804155,gender,WI,Midwest,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.3391550273327488,gender,WI,Midwest,NONE,NA
mid-year,fish,18-24,2009,participation rate,0.19402557142241975,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.18490110635178336,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.17472932822852721,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.1961313159776749,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.18776230608361316,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.1885648793963707,age,WI,Midwest,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.19106763716062952,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2009,participation rate,0.2453648391735393,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.2402292517749902,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.2251706114228994,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.24309597266971636,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.2236292346585364,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.22551380990666797,age,WI,Midwest,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.23497848856798,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2009,participation rate,0.2527217964171228,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.23630974513005815,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.22149823597870172,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.24174958584119194,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.2248697382762748,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.2244282371237105,age,WI,Midwest,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.23363064887855076,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2009,participation rate,0.2705559123250658,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.2603182934139869,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.24270121921298665,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.25668529917955385,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.23495956708089066,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.22899873889895242,age,WI,Midwest,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.23533439015936788,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2009,participation rate,0.2655834729502303,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2010,participation rate,0.27001581589469703,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2011,participation rate,0.25365631885320744,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2012,participation rate,0.26746752802559093,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2013,participation rate,0.24751745856828808,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2014,participation rate,0.24468127891591093,age,WI,Midwest,NONE,NA
mid-year,fish,55-64,2015,participation rate,0.25559150273992265,age,WI,Midwest,NONE,NA
mid-year,fish,all,2009,participation rate,0.24880738848276013,all,WI,Midwest,NONE,NA
mid-year,fish,all,2010,participation rate,0.24112703590102794,all,WI,Midwest,NONE,NA
mid-year,fish,all,2011,participation rate,0.2262598856792277,all,WI,Midwest,NONE,NA
mid-year,fish,all,2012,participation rate,0.24364099216493504,all,WI,Midwest,NONE,NA
mid-year,fish,all,2013,participation rate,0.22590046251912124,all,WI,Midwest,NONE,NA
mid-year,fish,all,2014,participation rate,0.2243792830103273,all,WI,Midwest,NONE,NA
mid-year,fish,all,2015,participation rate,0.2323447342853565,all,WI,Midwest,NONE,NA
mid-year,fish,female,2009,participation rate,0.13851020046897503,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2010,participation rate,0.13531245269099254,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2011,participation rate,0.12711065822409742,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2012,participation rate,0.14067391687072142,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2013,participation rate,0.12944535720454722,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2014,participation rate,0.13087921646800935,gender,WI,Midwest,NONE,NA
mid-year,fish,female,2015,participation rate,0.13620826546050416,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2009,participation rate,0.3573440068907699,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2010,participation rate,0.34525260108257033,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2011,participation rate,0.3237948635685684,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2012,participation rate,0.34499520393942323,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2013,participation rate,0.32089944714541807,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2014,participation rate,0.3165311061816412,gender,WI,Midwest,NONE,NA
mid-year,fish,male,2015,participation rate,0.3271320167043846,gender,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2009,participation rate,0.03010420392766972,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2010,participation rate,0.02906743842046723,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2011,participation rate,0.027456187238696347,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2012,participation rate,0.02785595670273962,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2013,participation rate,0.02819343908492083,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2014,participation rate,0.027168579621569603,age,WI,Midwest,NONE,NA
mid-year,hunt,18-24,2015,participation rate,0.027495077289343584,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2009,participation rate,0.03862528097292545,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2010,participation rate,0.03671823842642154,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2011,participation rate,0.035040384048980015,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2012,participation rate,0.03458274269517017,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2013,participation rate,0.03402761187217699,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2014,participation rate,0.03293789993744606,age,WI,Midwest,NONE,NA
mid-year,hunt,25-34,2015,participation rate,0.03362302042117943,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2009,participation rate,0.05229558041401986,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2010,participation rate,0.04655628329988467,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2011,participation rate,0.043364289327141266,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2012,participation rate,0.042462594557984186,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2013,participation rate,0.04140859463861849,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2014,participation rate,0.03847737181964319,age,WI,Midwest,NONE,NA
mid-year,hunt,35-44,2015,participation rate,0.038501118346573916,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2009,participation rate,0.057793667603303726,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2010,participation rate,0.053854904505470154,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2011,participation rate,0.051102986388699374,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2012,participation rate,0.05016194653549536,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2013,participation rate,0.04863079755958867,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2014,participation rate,0.04555465483922438,age,WI,Midwest,NONE,NA
mid-year,hunt,45-54,2015,participation rate,0.04553184671745766,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2009,participation rate,0.05647256236148112,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2010,participation rate,0.05515384619714473,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2011,participation rate,0.0525890505968292,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2012,participation rate,0.05205427557336144,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2013,participation rate,0.05066137212757989,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2014,participation rate,0.0482437678792103,age,WI,Midwest,NONE,NA
mid-year,hunt,55-64,2015,participation rate,0.04896294646208156,age,WI,Midwest,NONE,NA
mid-year,hunt,all,2009,participation rate,0.04823009941050073,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2010,participation rate,0.04524298503821286,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2011,participation rate,0.042873747660533625,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2012,participation rate,0.04236816850019293,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2013,participation rate,0.041483278249322145,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2014,participation rate,0.03930535553811595,all,WI,Midwest,NONE,NA
mid-year,hunt,all,2015,participation rate,0.039658420726444245,all,WI,Midwest,NONE,NA
mid-year,hunt,female,2009,participation rate,0.0065027385470432806,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2010,participation rate,0.006260081021244559,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2011,participation rate,0.0060849290933514995,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2012,participation rate,0.006187664653303331,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2013,participation rate,0.006171425565767604,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2014,participation rate,0.006103564321658098,gender,WI,Midwest,NONE,NA
mid-year,hunt,female,2015,participation rate,0.006487414621197213,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2009,participation rate,0.08929140591130082,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2010,participation rate,0.08360364185928211,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2011,participation rate,0.07906360710395595,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2012,participation rate,0.07798194541409745,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2013,participation rate,0.07626205060430076,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2014,participation rate,0.07202838672189736,gender,WI,Midwest,NONE,NA
mid-year,hunt,male,2015,participation rate,0.0723639024469102,gender,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2009,participation rate,0.2570071066502563,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2010,participation rate,0.24900534866606702,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2011,participation rate,0.23422014441501296,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2012,participation rate,0.2508120483284843,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2013,participation rate,0.23365736950370014,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2014,participation rate,0.23160732748657567,residency,WI,Midwest,NONE,NA
mid-year,all_sports,resident,2015,participation rate,0.23934237958666787,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2009,participation rate,0.24880738848276013,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2010,participation rate,0.24112703590102794,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2011,participation rate,0.2262598856792277,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2012,participation rate,0.24364099216493504,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2013,participation rate,0.22590046251912124,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2014,participation rate,0.2243792830103273,residency,WI,Midwest,NONE,NA
mid-year,fish,resident,2015,participation rate,0.2323447342853565,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2009,participation rate,0.04823009941050073,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2010,participation rate,0.04524298503821286,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2011,participation rate,0.042873747660533625,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2012,participation rate,0.04236816850019293,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2013,participation rate,0.041483278249322145,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2014,participation rate,0.03930535553811595,residency,WI,Midwest,NONE,NA
mid-year,hunt,resident,2015,participation rate,0.039658420726444245,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2009,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2010,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2011,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2012,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2013,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2014,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,all_sports,nonresident,2015,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2009,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2010,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2011,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2012,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2013,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2014,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,fish,nonresident,2015,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2009,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2010,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2011,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2012,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2013,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2014,participation rate,0,residency,WI,Midwest,NONE,NA
mid-year,hunt,nonresident,2015,participation rate,0,residency,WI,Midwest,NONE,NA
