timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,all_sports,age,25-34,2016,participants,135321,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,participants,145351,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,participants,142121,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,participants,139634,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,participants,139732,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants,141672,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants,139239,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants,142041,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,participants,149911,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,participants,149749,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,participants,147762,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,participants,150421,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants,153807,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants,154710,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants,159024,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,participants,109519,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,participants,110981,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,participants,111163,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,participants,117726,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants,122477,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants,126889,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants,133515,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2015,participants - recruited,158198,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2016,participants - recruited,163118,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,participants - recruited,120697,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,participants - recruited,125034,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants - recruited,37501,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,participants - recruited,38084,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,participants - recruited,110815,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,participants - recruited,113502,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,participants - recruited,47383,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,participants - recruited,49616,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,participants - recruited,29836,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,participants - recruited,30658,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,participants - recruited,39359,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,participants - recruited,40690,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants - recruited,34018,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants - recruited,35098,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants - recruited,31737,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants - recruited,32303,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants - recruited,23246,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants - recruited,24367,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2011,churn,0.47612713900432996,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2012,churn,0.4763510742816782,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2013,churn,0.46130624580255203,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2014,churn,0.45513498192693563,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2015,churn,0.4511437608148624,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2016,churn,0.42885687210389506,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2011,churn,0.4539270206444734,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2012,churn,0.45709256188055764,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2013,churn,0.43970335766865476,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,churn,0.43330321916214193,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,churn,0.42886502384029224,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,churn,0.4024877847976664,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2011,churn,0.6366277468744836,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2012,churn,0.6276684060721063,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2013,churn,0.6309242498550983,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,churn,0.629831661681037,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,churn,0.6295698847982184,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,churn,0.6296664803936266,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2011,churn,0.4404377548078904,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2012,churn,0.44137896956120704,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2013,churn,0.4272167630536729,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,churn,0.4212411054913441,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,churn,0.4157391741916057,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,churn,0.3952010368423867,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2011,churn,0.6379413974455297,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2012,churn,0.6334314687602225,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2013,churn,0.6127885833930244,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,churn,0.6029911209282428,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,churn,0.5985271108271281,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,churn,0.5670951828680638,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2011,churn,0.5683618174239267,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2012,churn,0.5616786426600366,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2013,churn,0.5527995647038526,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,churn,0.5479723294400722,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,churn,0.550622271138472,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,churn,0.5237618128741774,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2011,churn,0.5225658705159685,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2012,churn,0.5251622574374856,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2013,churn,0.510288606929196,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,churn,0.5085762274106528,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,churn,0.5090276233775195,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,churn,0.48763936387197687,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,churn,0.4617787287325165,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,churn,0.46491647785642914,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,churn,0.4548241090867423,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,churn,0.4477030866450537,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,churn,0.44658638506931697,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,churn,0.4265214955687383,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,churn,0.434070882056687,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,churn,0.4341513906975191,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,churn,0.4199851109907959,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,churn,0.4123520808403138,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,churn,0.406663068990852,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,churn,0.38540097861145756,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,churn,0.44083674978770804,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,churn,0.43823100073888516,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,churn,0.4087278026663788,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,churn,0.3983945636016139,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,churn,0.3834283194800529,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,churn,0.3635253136624425,GA,Southeast,NONE,NA
full-year,hunt,all,all,2010,churn,0.38610891198074393,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2010,churn,0.32797274396271714,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2010,churn,0.6252518834528457,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2010,churn,0.368884483286029,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2010,churn,0.5922734722547413,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2010,churn,0.4796981885440827,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2010,churn,0.4310592020141973,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2010,churn,0.3619265149592533,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2010,churn,0.339627423647193,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2010,churn,0.3707943973430699,GA,Southeast,NONE,NA
full-year,fish,all,all,2010,churn,0.5288438554088868,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2010,churn,0.5113157077016349,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2010,churn,0.6493954836877737,GA,Southeast,NONE,NA
full-year,fish,gender,male,2010,churn,0.4974703406956562,GA,Southeast,NONE,NA
full-year,fish,gender,female,2010,churn,0.660008487205045,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2010,churn,0.6488385361480153,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2010,churn,0.5880124270667576,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2010,churn,0.5202633848083404,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2010,churn,0.4779489944142445,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2010,churn,0.47114637273011734,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2010,churn,0.47612713900432996,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2010,churn,0.4539270206444734,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2010,churn,0.6366277468744836,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2010,churn,0.4404377548078904,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2010,churn,0.6379413974455297,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2010,churn,0.5683618174239267,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2010,churn,0.5225658705159685,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,churn,0.4617787287325165,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,churn,0.434070882056687,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,churn,0.44083674978770804,GA,Southeast,NONE,NA
full-year,hunt,all,all,2009,participants,281677,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2009,participants,226592,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2009,participants,55085,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2009,participants,260164,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2009,participants,21513,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2009,participants,34061,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2009,participants,57194,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2009,participants,70926,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2009,participants,71019,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2009,participants,48477,GA,Southeast,NONE,NA
full-year,fish,all,all,2009,participants,527114,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2009,participants,460201,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2009,participants,66913,GA,Southeast,NONE,NA
full-year,fish,gender,male,2009,participants,424780,GA,Southeast,NONE,NA
full-year,fish,gender,female,2009,participants,102334,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2009,participants,61345,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2009,participants,105576,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2009,participants,127570,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2009,participants,133554,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2009,participants,99069,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2009,participants,597708,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2009,participants,525080,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2009,participants,72628,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2009,participants,490227,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2009,participants,107481,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2009,participants,71970,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2009,participants,120957,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2009,participants,145351,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2009,participants,149911,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2009,participants,109519,GA,Southeast,NONE,NA
full-year,hunt,all,all,2017,participants,309279,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2017,participants,253279,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2017,participants,56e3,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2017,participants,278009,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2017,participants,31270,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2017,participants,40296,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2017,participants,64232,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,participants,67646,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,participants,75244,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2017,participants,61861,GA,Southeast,NONE,NA
full-year,hunt,all,all,2017,participants - recruited,68426,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2017,participants - recruited,40621,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2017,participants - recruited,27805,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2017,participants - recruited,55155,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2017,participants - recruited,13271,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2017,participants - recruited,12476,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2017,participants - recruited,17574,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,participants - recruited,14469,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,participants - recruited,13428,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2017,participants - recruited,10478,GA,Southeast,NONE,NA
full-year,hunt,all,all,2017,churn,0.3586029907710531,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2017,churn,0.30278961253819797,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2017,churn,0.6117587061052018,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2017,churn,0.3395818894548282,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2017,churn,0.5355929877525816,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2017,churn,0.444037926414511,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2017,churn,0.4128167391860763,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2017,churn,0.34961432063348025,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2017,churn,0.31649068197979424,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2017,churn,0.30922296788445774,GA,Southeast,NONE,NA
full-year,fish,all,all,2017,participants,609329,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,participants,534407,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,participants,74922,GA,Southeast,NONE,NA
full-year,fish,gender,male,2017,participants,482993,GA,Southeast,NONE,NA
full-year,fish,gender,female,2017,participants,126336,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,participants,77264,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,participants,125376,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants,132610,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants,148534,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants,125544,GA,Southeast,NONE,NA
full-year,fish,all,all,2017,participants - recruited,168114,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,participants - recruited,129830,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,participants - recruited,38284,GA,Southeast,NONE,NA
full-year,fish,gender,male,2017,participants - recruited,118312,GA,Southeast,NONE,NA
full-year,fish,gender,female,2017,participants - recruited,49802,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,participants - recruited,31181,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,participants - recruited,41930,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants - recruited,36441,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants - recruited,33486,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants - recruited,25074,GA,Southeast,NONE,NA
full-year,fish,all,all,2017,churn,0.45945108225108244,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,churn,0.43427974724427687,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,churn,0.633893138156901,GA,Southeast,NONE,NA
full-year,fish,gender,male,2017,churn,0.4277600268420466,GA,Southeast,NONE,NA
full-year,fish,gender,female,2017,churn,0.583539588061491,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,churn,0.5695513396249879,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,churn,0.5275260083260558,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,churn,0.4599062733824282,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,churn,0.41218388378882215,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,churn,0.3803828561748264,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants,654029,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants,578918,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants,75111,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants,522794,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants,131235,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants,84127,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants,135321,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants,142041,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants,159024,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants,133515,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants - recruited,163118,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants - recruited,125034,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants - recruited,38084,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants - recruited,113502,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants - recruited,49616,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants - recruited,30658,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants - recruited,40690,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants - recruited,35098,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants - recruited,32303,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants - recruited,24367,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,churn,0.42885687210389506,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,churn,0.4024877847976664,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,churn,0.6296664803936266,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,churn,0.3952010368423867,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,churn,0.5670951828680638,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,churn,0.5237618128741774,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,churn,0.48763936387197687,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,churn,0.4265214955687383,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,churn,0.38540097861145756,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,churn,0.3635253136624425,GA,Southeast,NONE,NA
full-year,hunt,all,all,2018,participants,309279,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2018,participants,253279,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2018,participants,56e3,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2018,participants,278009,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2018,participants,31270,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2018,participants,40296,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2018,participants,64232,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,participants,67646,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,participants,75244,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2018,participants,61861,GA,Southeast,NONE,NA
full-year,hunt,all,all,2018,participants - recruited,68426,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2018,participants - recruited,40621,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2018,participants - recruited,27805,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2018,participants - recruited,55155,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2018,participants - recruited,13271,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2018,participants - recruited,12476,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2018,participants - recruited,17574,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,participants - recruited,14469,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,participants - recruited,13428,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2018,participants - recruited,10478,GA,Southeast,NONE,NA
full-year,hunt,all,all,2018,churn,0.3586029907710531,GA,Southeast,NONE,NA
full-year,hunt,residency,resident,2018,churn,0.30278961253819797,GA,Southeast,NONE,NA
full-year,hunt,residency,nonresident,2018,churn,0.6117587061052018,GA,Southeast,NONE,NA
full-year,hunt,gender,male,2018,churn,0.3395818894548282,GA,Southeast,NONE,NA
full-year,hunt,gender,female,2018,churn,0.5355929877525816,GA,Southeast,NONE,NA
full-year,hunt,age,18-24,2018,churn,0.444037926414511,GA,Southeast,NONE,NA
full-year,hunt,age,25-34,2018,churn,0.4128167391860763,GA,Southeast,NONE,NA
full-year,hunt,age,35-44,2018,churn,0.34961432063348025,GA,Southeast,NONE,NA
full-year,hunt,age,45-54,2018,churn,0.31649068197979424,GA,Southeast,NONE,NA
full-year,hunt,age,55-64,2018,churn,0.30922296788445774,GA,Southeast,NONE,NA
full-year,fish,all,all,2018,participants,609329,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2018,participants,534407,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,participants,74922,GA,Southeast,NONE,NA
full-year,fish,gender,male,2018,participants,482993,GA,Southeast,NONE,NA
full-year,fish,gender,female,2018,participants,126336,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,participants,77264,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,participants,125376,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants,132610,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants,148534,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants,125544,GA,Southeast,NONE,NA
full-year,fish,all,all,2018,participants - recruited,168114,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2018,participants - recruited,129830,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,participants - recruited,38284,GA,Southeast,NONE,NA
full-year,fish,gender,male,2018,participants - recruited,118312,GA,Southeast,NONE,NA
full-year,fish,gender,female,2018,participants - recruited,49802,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,participants - recruited,31181,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,participants - recruited,41930,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants - recruited,36441,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants - recruited,33486,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants - recruited,25074,GA,Southeast,NONE,NA
full-year,fish,all,all,2018,churn,0.45945108225108244,GA,Southeast,NONE,NA
full-year,fish,residency,resident,2018,churn,0.43427974724427687,GA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,churn,0.633893138156901,GA,Southeast,NONE,NA
full-year,fish,gender,male,2018,churn,0.4277600268420466,GA,Southeast,NONE,NA
full-year,fish,gender,female,2018,churn,0.583539588061491,GA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,churn,0.5695513396249879,GA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,churn,0.5275260083260558,GA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,churn,0.4599062733824282,GA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,churn,0.41218388378882215,GA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,churn,0.3803828561748264,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants,654029,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants,578918,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants,75111,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants,522794,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants,131235,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants,84127,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants,135321,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants,142041,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants,159024,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants,133515,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants - recruited,163118,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants - recruited,125034,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants - recruited,38084,GA,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants - recruited,113502,GA,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants - recruited,49616,GA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants - recruited,30658,GA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants - recruited,40690,GA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants - recruited,35098,GA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants - recruited,32303,GA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants - recruited,24367,GA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,churn,0.42885687210389506,GA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,churn,0.4024877847976664,GA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,churn,0.6296664803936266,GA,Southeast,NONE,NA
