timeframe,group,segment,year,category,metric,value
full-year,all_sports,All,2011,All,participants,565312
full-year,all_sports,All,2012,All,participants,563782
full-year,all_sports,All,2013,All,participants,565722
full-year,all_sports,All,2014,All,participants,569287
full-year,all_sports,All,2015,All,participants,563629
full-year,all_sports,All,2016,All,participants,568932
full-year,all_sports,All,2017,All,participants,542498
full-year,all_sports,All,2018,All,participants,534817
full-year,all_sports,Residency,2009,Resident,participants,507044
full-year,all_sports,Residency,2010,Resident,participants,472847
full-year,all_sports,Residency,2011,Resident,participants,468397
full-year,all_sports,Residency,2012,Resident,participants,464699
full-year,all_sports,Residency,2013,Resident,participants,466082
full-year,all_sports,Residency,2014,Resident,participants,466969
full-year,all_sports,Residency,2015,Resident,participants,456656
full-year,all_sports,Residency,2016,Resident,participants,458667
full-year,all_sports,Residency,2017,Resident,participants,437400
full-year,all_sports,Residency,2018,Resident,participants,433536
full-year,all_sports,Residency,2009,Nonresident,participants,115380
full-year,all_sports,Residency,2010,Nonresident,participants,98712
full-year,all_sports,Residency,2011,Nonresident,participants,96915
full-year,all_sports,Residency,2012,Nonresident,participants,99083
full-year,all_sports,Residency,2013,Nonresident,participants,99640
full-year,all_sports,Residency,2014,Nonresident,participants,102318
full-year,all_sports,Residency,2015,Nonresident,participants,106973
full-year,all_sports,Residency,2016,Nonresident,participants,110265
full-year,all_sports,Residency,2017,Nonresident,participants,105098
full-year,all_sports,Residency,2018,Nonresident,participants,101281
full-year,all_sports,gender,2009,Male,participants,476313
full-year,all_sports,gender,2010,Male,participants,441648
full-year,all_sports,gender,2011,Male,participants,434684
full-year,all_sports,gender,2012,Male,participants,431070
full-year,all_sports,gender,2013,Male,participants,429078
full-year,all_sports,gender,2014,Male,participants,428825
full-year,all_sports,gender,2015,Male,participants,424079
full-year,all_sports,gender,2016,Male,participants,425334
full-year,all_sports,gender,2017,Male,participants,407782
full-year,all_sports,gender,2018,Male,participants,400836
full-year,all_sports,gender,2009,Female,participants,146111
full-year,all_sports,gender,2010,Female,participants,129911
full-year,all_sports,gender,2011,Female,participants,130628
full-year,all_sports,gender,2012,Female,participants,132712
full-year,all_sports,gender,2013,Female,participants,136644
full-year,all_sports,gender,2014,Female,participants,140462
full-year,all_sports,gender,2015,Female,participants,139550
full-year,all_sports,gender,2016,Female,participants,143598
full-year,all_sports,gender,2017,Female,participants,134716
full-year,all_sports,gender,2018,Female,participants,133981
full-year,all_sports,age,2009,18-24,participants,73096
full-year,all_sports,age,2010,18-24,participants,64154
full-year,all_sports,age,2011,18-24,participants,62664
full-year,all_sports,age,2012,18-24,participants,62279
full-year,all_sports,age,2013,18-24,participants,64351
full-year,all_sports,age,2014,18-24,participants,65524
full-year,all_sports,age,2015,18-24,participants,64035
full-year,all_sports,age,2016,18-24,participants,63491
full-year,all_sports,age,2017,18-24,participants,59823
full-year,all_sports,age,2018,18-24,participants,57756
full-year,all_sports,age,2009,25-34,participants,130380
full-year,all_sports,age,2010,25-34,participants,119177
full-year,all_sports,age,2011,25-34,participants,118811
full-year,all_sports,age,2012,25-34,participants,118832
full-year,all_sports,age,2013,25-34,participants,120263
full-year,all_sports,age,2014,25-34,participants,122747
full-year,all_sports,age,2015,25-34,participants,122857
full-year,all_sports,age,2016,25-34,participants,124470
full-year,all_sports,age,2017,25-34,participants,119054
full-year,all_sports,age,2018,25-34,participants,116080
full-year,all_sports,age,2009,35-44,participants,136132
full-year,all_sports,age,2010,35-44,participants,123696
full-year,all_sports,age,2011,35-44,participants,121724
full-year,all_sports,age,2012,35-44,participants,121553
full-year,all_sports,age,2013,35-44,participants,122551
full-year,all_sports,age,2014,35-44,participants,123004
full-year,all_sports,age,2015,35-44,participants,122035
full-year,all_sports,age,2016,35-44,participants,124671
full-year,all_sports,age,2017,35-44,participants,120498
full-year,all_sports,age,2018,35-44,participants,121434
full-year,all_sports,age,2009,45-54,participants,152753
full-year,all_sports,age,2010,45-54,participants,139722
full-year,all_sports,age,2011,45-54,participants,134943
full-year,all_sports,age,2012,45-54,participants,132571
full-year,all_sports,age,2013,45-54,participants,129809
full-year,all_sports,age,2014,45-54,participants,128692
full-year,all_sports,age,2015,45-54,participants,126587
full-year,all_sports,age,2016,45-54,participants,126110
full-year,all_sports,age,2017,45-54,participants,118759
full-year,all_sports,age,2018,45-54,participants,116081
full-year,all_sports,age,2009,55-64,participants,130063
full-year,all_sports,age,2010,55-64,participants,124810
full-year,all_sports,age,2011,55-64,participants,127170
full-year,all_sports,age,2012,55-64,participants,128547
full-year,all_sports,age,2013,55-64,participants,128748
full-year,all_sports,age,2014,55-64,participants,129320
full-year,all_sports,age,2015,55-64,participants,128115
full-year,all_sports,age,2016,55-64,participants,130190
full-year,all_sports,age,2017,55-64,participants,124364
full-year,all_sports,age,2018,55-64,participants,123466
full-year,all_sports,All,2010,All,churn,37.96431371540945
full-year,all_sports,All,2011,All,churn,35.82079890265053
full-year,all_sports,All,2012,All,churn,35.486775444356375
full-year,all_sports,All,2013,All,churn,35.73047738310188
full-year,all_sports,All,2014,All,churn,36.01521595412592
full-year,all_sports,All,2015,All,churn,37.03966540602543
full-year,all_sports,All,2016,All,churn,36.63615605300643
full-year,all_sports,All,2017,All,churn,38.997103344512205
full-year,all_sports,All,2018,All,churn,37.62723549211245
full-year,all_sports,Residency,2010,Resident,churn,31.2893212002161
full-year,all_sports,Residency,2011,Resident,churn,29.479514515266047
full-year,all_sports,Residency,2012,Resident,churn,29.268183332052367
full-year,all_sports,Residency,2013,Resident,churn,29.25119270753756
full-year,all_sports,Residency,2014,Resident,churn,29.46333362655844
full-year,all_sports,Residency,2015,Resident,churn,30.49780713025304
full-year,all_sports,Residency,2016,Resident,churn,29.58147744244
full-year,all_sports,Residency,2017,Resident,churn,31.72533330426348
full-year,all_sports,Residency,2018,Resident,churn,30.143942130508115
full-year,all_sports,Residency,2010,Nonresident,churn,67.29675853700815
full-year,all_sports,Residency,2011,Nonresident,churn,66.1966123672907
full-year,all_sports,Residency,2012,Nonresident,churn,65.54093793530414
full-year,all_sports,Residency,2013,Nonresident,churn,66.11830485552517
full-year,all_sports,Residency,2014,Nonresident,churn,66.6619831393015
full-year,all_sports,Residency,2015,Nonresident,churn,66.8953654293477
full-year,all_sports,Residency,2016,Nonresident,churn,66.75235807166293
full-year,all_sports,Residency,2017,Nonresident,churn,69.24472175868824
full-year,all_sports,Residency,2018,Nonresident,churn,68.7698031342474
full-year,all_sports,gender,2010,Male,churn,34.577410074963815
full-year,all_sports,gender,2011,Male,churn,32.81730170412725
full-year,all_sports,gender,2012,Male,churn,32.47781441183171
full-year,all_sports,gender,2013,Male,churn,32.74509167010831
full-year,all_sports,gender,2014,Male,churn,33.01546602020954
full-year,all_sports,gender,2015,Male,churn,33.932111521077005
full-year,all_sports,gender,2016,Male,churn,33.726392845687975
full-year,all_sports,gender,2017,Male,churn,35.86659016732665
full-year,all_sports,gender,2018,Male,churn,34.89590997831865
full-year,all_sports,gender,2010,Female,churn,48.9851798610398
full-year,all_sports,gender,2011,Female,churn,46.01005473904641
full-year,all_sports,gender,2012,Female,churn,45.494636745756495
full-year,all_sports,gender,2013,Female,churn,45.416795411896814
full-year,all_sports,gender,2014,Female,churn,45.4256666251894
full-year,all_sports,gender,2015,Female,churn,46.518847638170904
full-year,all_sports,gender,2016,Female,churn,45.47415646590028
full-year,all_sports,gender,2017,Female,churn,48.26750430076821
full-year,all_sports,gender,2018,Female,churn,45.89337550205275
full-year,all_sports,age,2010,18-24,churn,47.73722228302507
full-year,all_sports,age,2011,18-24,churn,45.155407301181526
full-year,all_sports,age,2012,18-24,churn,45.118409294012515
full-year,all_sports,age,2013,18-24,churn,44.47406027713996
full-year,all_sports,age,2014,18-24,churn,44.71569983372443
full-year,all_sports,age,2015,18-24,churn,45.64892253220193
full-year,all_sports,age,2016,18-24,churn,44.99258218161943
full-year,all_sports,age,2017,18-24,churn,46.868060040005666
full-year,all_sports,age,2018,18-24,churn,45.952225732577766
full-year,all_sports,age,2010,25-34,churn,41.85764687835557
full-year,all_sports,age,2011,25-34,churn,39.47154232779815
full-year,all_sports,age,2012,25-34,churn,39.48035114593766
full-year,all_sports,age,2013,25-34,churn,39.75612629594721
full-year,all_sports,age,2014,25-34,churn,39.59156182699583
full-year,all_sports,age,2015,25-34,churn,40.74152525112631
full-year,all_sports,age,2016,25-34,churn,40.50481454048202
full-year,all_sports,age,2017,25-34,churn,42.50341447738411
full-year,all_sports,age,2018,25-34,churn,41.60884976565255
full-year,all_sports,age,2010,35-44,churn,37.83607087238857
full-year,all_sports,age,2011,35-44,churn,35.7182123916699
full-year,all_sports,age,2012,35-44,churn,35.62239164010383
full-year,all_sports,age,2013,35-44,churn,35.74983751943597
full-year,all_sports,age,2014,35-44,churn,36.23960636796108
full-year,all_sports,age,2015,35-44,churn,37.15245032681865
full-year,all_sports,age,2016,35-44,churn,36.31417216372353
full-year,all_sports,age,2017,35-44,churn,39.091689326306835
full-year,all_sports,age,2018,35-44,churn,37.647097877143175
full-year,all_sports,age,2010,45-54,churn,34.92370035285721
full-year,all_sports,age,2011,45-54,churn,33.55377105967566
full-year,all_sports,age,2012,45-54,churn,33.02579607686209
full-year,all_sports,age,2013,45-54,churn,33.246335925654925
full-year,all_sports,age,2014,45-54,churn,33.53619548721584
full-year,all_sports,age,2015,45-54,churn,34.53750038852453
full-year,all_sports,age,2016,45-54,churn,34.33606926461645
full-year,all_sports,age,2017,45-54,churn,36.60851637459362
full-year,all_sports,age,2018,45-54,churn,35.07692048602632
full-year,all_sports,age,2010,55-64,churn,32.2743593489309
full-year,all_sports,age,2011,55-64,churn,30.176267927249413
full-year,all_sports,age,2012,55-64,churn,29.4912322088543
full-year,all_sports,age,2013,55-64,churn,30.31653791998256
full-year,all_sports,age,2014,55-64,churn,30.611737658060704
full-year,all_sports,age,2015,55-64,churn,31.54655119084441
full-year,all_sports,age,2016,55-64,churn,31.32888420559653
full-year,all_sports,age,2017,55-64,churn,34.02949535294568
full-year,all_sports,age,2018,55-64,churn,32.22717185037472
full-year,all_sports,All,2010,All,recruits,107348
full-year,all_sports,All,2011,All,recruits,109832
full-year,all_sports,All,2012,All,recruits,112603
full-year,all_sports,All,2013,All,recruits,116464
full-year,all_sports,All,2014,All,recruits,121022
full-year,all_sports,All,2015,All,recruits,124480
full-year,all_sports,All,2016,All,recruits,126794
full-year,all_sports,All,2017,All,recruits,118876
full-year,all_sports,All,2018,All,recruits,114962
full-year,all_sports,Residency,2010,Resident,recruits,59725
full-year,all_sports,Residency,2011,Resident,recruits,61630
full-year,all_sports,Residency,2012,Resident,recruits,62511
full-year,all_sports,Residency,2013,Resident,recruits,64892
full-year,all_sports,Residency,2014,Resident,recruits,66823
full-year,all_sports,Residency,2015,Resident,recruits,65634
full-year,all_sports,Residency,2016,Resident,recruits,66729
full-year,all_sports,Residency,2017,Resident,recruits,61501
full-year,all_sports,Residency,2018,Resident,recruits,60476
full-year,all_sports,Residency,2010,Nonresident,recruits,47623
full-year,all_sports,Residency,2011,Nonresident,recruits,48202
full-year,all_sports,Residency,2012,Nonresident,recruits,50092
full-year,all_sports,Residency,2013,Nonresident,recruits,51572
full-year,all_sports,Residency,2014,Nonresident,recruits,54199
full-year,all_sports,Residency,2015,Nonresident,recruits,58846
full-year,all_sports,Residency,2016,Nonresident,recruits,60065
full-year,all_sports,Residency,2017,Nonresident,recruits,57375
full-year,all_sports,Residency,2018,Nonresident,recruits,54486
full-year,all_sports,gender,2010,Male,recruits,72990
full-year,all_sports,gender,2011,Male,recruits,73828
full-year,all_sports,gender,2012,Male,recruits,75542
full-year,all_sports,gender,2013,Male,recruits,77338
full-year,all_sports,gender,2014,Male,recruits,80147
full-year,all_sports,gender,2015,Male,recruits,83280
full-year,all_sports,gender,2016,Male,recruits,84549
full-year,all_sports,gender,2017,Male,recruits,80811
full-year,all_sports,gender,2018,Male,recruits,77943
full-year,all_sports,gender,2010,Female,recruits,34358
full-year,all_sports,gender,2011,Female,recruits,36004
full-year,all_sports,gender,2012,Female,recruits,37061
full-year,all_sports,gender,2013,Female,recruits,39126
full-year,all_sports,gender,2014,Female,recruits,40875
full-year,all_sports,gender,2015,Female,recruits,41200
full-year,all_sports,gender,2016,Female,recruits,42245
full-year,all_sports,gender,2017,Female,recruits,38065
full-year,all_sports,gender,2018,Female,recruits,37019
full-year,all_sports,age,2010,18-24,recruits,16233
full-year,all_sports,age,2011,18-24,recruits,16333
full-year,all_sports,age,2012,18-24,recruits,16788
full-year,all_sports,age,2013,18-24,recruits,18094
full-year,all_sports,age,2014,18-24,recruits,18700
full-year,all_sports,age,2015,18-24,recruits,18393
full-year,all_sports,age,2016,18-24,recruits,18114
full-year,all_sports,age,2017,18-24,recruits,16508
full-year,all_sports,age,2018,18-24,recruits,15661
full-year,all_sports,age,2010,25-34,recruits,27241
full-year,all_sports,age,2011,25-34,recruits,27843
full-year,all_sports,age,2012,25-34,recruits,28842
full-year,all_sports,age,2013,25-34,recruits,30112
full-year,all_sports,age,2014,25-34,recruits,31668
full-year,all_sports,age,2015,25-34,recruits,33012
full-year,all_sports,age,2016,25-34,recruits,33589
full-year,all_sports,age,2017,25-34,recruits,31861
full-year,all_sports,age,2018,25-34,recruits,30094
full-year,all_sports,age,2010,35-44,recruits,22626
full-year,all_sports,age,2011,35-44,recruits,23361
full-year,all_sports,age,2012,35-44,recruits,23810
full-year,all_sports,age,2013,35-44,recruits,24749
full-year,all_sports,age,2014,35-44,recruits,25873
full-year,all_sports,age,2015,35-44,recruits,26532
full-year,all_sports,age,2016,35-44,recruits,27542
full-year,all_sports,age,2017,35-44,recruits,26288
full-year,all_sports,age,2018,35-44,recruits,26216
full-year,all_sports,age,2010,45-54,recruits,22616
full-year,all_sports,age,2011,45-54,recruits,22575
full-year,all_sports,age,2012,45-54,recruits,22546
full-year,all_sports,age,2013,45-54,recruits,22807
full-year,all_sports,age,2014,45-54,recruits,23419
full-year,all_sports,age,2015,45-54,recruits,24436
full-year,all_sports,age,2016,45-54,recruits,24589
full-year,all_sports,age,2017,45-54,recruits,22540
full-year,all_sports,age,2018,45-54,recruits,21933
full-year,all_sports,age,2010,55-64,recruits,18632
full-year,all_sports,age,2011,55-64,recruits,19720
full-year,all_sports,age,2012,55-64,recruits,20617
full-year,all_sports,age,2013,55-64,recruits,20702
full-year,all_sports,age,2014,55-64,recruits,21362
full-year,all_sports,age,2015,55-64,recruits,22107
full-year,all_sports,age,2016,55-64,recruits,22960
full-year,all_sports,age,2017,55-64,recruits,21679
full-year,all_sports,age,2018,55-64,recruits,21058
